년(Annual),시도,시군구,계,계,전,전,답,답,과수원,과수원,목장용지,목장용지,임야,임야,광천지,광천지,염전,염전,대,대,공장용지,공장용지,학교용지,학교용지,주차장,주차장,주유소용지,주유소용지,창고용지,창고용지,도로,도로,철도용지,철도용지,제방,제방,하천,하천,구거,구거,유지,유지,양어장,양어장,수도용지,수도용지,공원,공원,체육용지,체육용지,유원지,유원지,종교용지,종교용지,사적지,사적지,묘지,묘지,잡종지,잡종지
년(Annual),시도,시군구,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수,면적,지번수
2019,충남,보령시,586558276.7,239810,41634825.9,47427,102655951.8,63168,1209580.8,300,3678493.6,1439,325363188.3,30425,0,0,646051.6,201,17112361.8,37728,4185462.2,650,971513.1,156,215622.7,198,99807.3,108,461674.2,525,22057390.2,33597,1465291.1,2059,1804504.8,1723,7518400.4,2983,12828615.9,9289,28633203.7,1755,140683,46,472966.6,426,778264,132,430306.4,219,365557.4,59,287949.1,268,21181.9,16,1745391.8,726,9774037.1,4187
2019,충남,아산시,542795755.6,285001,54556725,55787,125067370,71080,8234705.7,3524,2558760.4,1377,207451206.7,27091,1224.4,2,0,0,27449553.3,49554,24049257,4153,3359544.7,257,482450.5,306,162881.6,159,1584805.4,1248,21599512.7,37418,1676599.2,2411,1604468.4,3021,15506742.7,6096,13758741,13887,22479948.8,2477,107566.3,53,726443,761,2302748,559,2112816.2,240,86353,24,367871.2,418,418781,61,1404555.3,776,3684124.1,2261
2019,충남,서산시,742026667.8,323944,78449496.5,71572,192753854.1,80656,540487,259,3853297.5,1568,288030797.3,61798,0,0,4133143.7,857,21899154.2,39545,18972263.2,946,1354294,235,384275.4,285,811111.7,222,1136517.8,1482,25820708.1,40520,0,0,2928065.2,1420,9275515.2,2389,19698017.9,10688,42693180.9,2446,635398,183,405770.4,394,1936493.5,363,1164735.3,87,288478.9,18,478037.2,429,136522,34,2657183.8,812,21589869,4736
2019,충남,논산시,555580413.2,303735,53406965.8,55158,147521162,82248,3099235.3,1665,1865163.2,970,233958269,27804,0,0,0,0,23440318.7,54716,5318159,1470,2500080.3,310,126822.7,151,130151.5,164,1084969,1051,21940260.5,41987,1102597,1287,695199.1,1213,22289659.6,6560,19305130.5,18774,7040810.1,2566,166093.3,116,451328.9,764,299405.6,145,410961.1,32,44497,24,560477.1,407,40520,5,1696960.5,934,7085216.4,3214
2019,충남,계룡시,60698854.8,18163,2570554.7,2497,3576038.8,3066,93084,45,17975.6,7,39424050.4,2434,0,0,0,0,2823344.9,3344,346579.2,115,215204.6,35,31319.3,30,35384,26,78548.4,36,2275668.9,2802,337388.8,203,98289.4,152,1107833,582,644282.8,812,213533.2,119,165,1,14758,8,378554.1,115,1190147,301,5165,6,41347.7,31,0,0,114052.9,40,5065585.1,1356
2019,충남,당진시,705424109.2,348178,70046923.9,68279,210788837.4,89792,1863548.3,780,4394949,1805,228270509.6,63757,0,0,3627222,1899,23455216.7,44707,23472675.8,2127,1699085,287,504182.7,321,210384.2,172,1128285.5,1138,35201829.7,38518,0,0,2551705.7,1971,9447125.7,3046,28781426.1,21359,40051065.6,1756,179108.2,104,439271.7,656,2987350.2,589,2232391.4,76,57473,34,409140.9,437,3465.8,3,1911772.6,852,11709162.5,3713
2019,충남,금산군,577237129.3,186545,50646171.5,45801,54917704.7,47632,1896412.3,1222,902940.3,566,404505575.7,23062,0,0,0,0,10913073.1,26222,4734642.1,1600,733878.9,117,289257.6,196,72483.3,102,662670.7,695,14131294.6,25397,0,0,284213.3,468,17385322.8,4543,9045724.8,5329,1313127.7,721,24254,16,53244.2,104,71502,21,1197723.3,53,188588,33,420619.3,405,99996,22,1078317.8,773,1668391.3,1445
2019,충남,부여군,624534629.9,267434,43664071.2,48469,147025311.3,79182,907482.2,362,2746792.6,1167,316013746.8,29079,0,0,0,0,17477503.7,38411,2706183.1,546,1211677,159,212287.7,123,66768,89,835993.4,889,19950413.8,37818,0,0,2363215.1,3032,34797981.9,6524,21380340.2,15805,4426952.5,1385,114353.8,66,195801.4,305,111756.1,49,1594296.9,93,404326,60,317602.5,385,250489,66,2731719,1336,3027564.7,2034
2019,충남,서천군,366115806.4,207081,31785405.7,42980,108159946.2,55561,243761,173,884035.1,468,145558731.9,26680,0,0,474395,103,14186506,33772,1976459.7,557,768441,229,156329.7,108,60378.2,80,786767.6,1025,17963379.1,25662,1474326.8,1545,1308880.2,1561,11316810.3,1979,13111182.3,9517,7746766.1,1108,100408,35,116267.6,288,609107.8,123,208605.9,27,472628.7,45,159630,196,5415,13,1856466.8,1018,4624774.7,2228
2019,충남,청양군,479099965.1,166648,34765580.9,36371,69811988.1,45748,509973,153,2227325.5,747,315302904.8,19701,0,0,0,0,9917316.1,19374,1273988.1,271,622225,89,108480.9,80,41284,49,301852.2,408,15313085.2,28348,0,0,1445646.6,1174,12339903.7,4404,10452199.4,6867,1429808.3,803,25605,26,66622.7,219,71278,42,226683.5,37,96309.4,23,153216,175,0,0,1422608.6,466,1174080.1,1073
2019,충남,홍성군,446698483,243872,60378291.2,59432,97563923.6,54804,2961645.6,1109,5177530,2646,193897653,32521,0,0,123131,42,18006522.4,34499,3071378.2,662,1607311.8,258,161472,126,74782,99,486249.5,534,18500180.4,33468,1021276.9,1319,1707361,2455,8263549.6,4215,13241297.6,9425,12864241,1770,22905,18,231225.3,455,1384120.7,288,333347,20,36152,17,178527.8,179,10466,17,2080160.1,1005,3313782.3,2489
2019,충남,예산군,542648184.5,261518,57708199.7,56249,118631832.7,65930,12586592.4,4220,3168910.7,1621,242496017.1,27280,170.7,20,0,0,18169351.6,37678,5290724,844,1474601,208,110639.9,107,113186.3,137,662250.7,824,23116730.9,31377,936018.1,938,2079020.2,1908,19215673.1,8344,18712108.7,17199,11822507.1,3237,89395,72,22212.6,20,1135896.2,239,166161.8,45,61352.9,12,344420.9,333,73470,18,1620978.5,588,2839761.7,2070
2019,충남,태안군,515886989.8,217982,64302136.2,59179,111726799.3,45833,258759,143,6119249,596,233419312.5,43325,0,0,6303409.4,826,13587485.5,27905,2971915.7,292,864445.6,171,161114.4,114,65152.8,78,444309.5,652,17079876.4,23497,0,0,1724484.5,776,1609484.9,416,12880250.4,5689,23729929.8,1342,571485.4,171,20453,14,83688.1,63,2486490,264,220962.8,119,241440,232,12128,4,854584.9,431,14147642.7,5850
2019,전북,전북,8069138979.5,3818954,635331279.6,716467,1497903608.3,862799,13722967.9,4031,40121971.5,15883,4459105228.8,414989,322,10,5629205.2,269,225075996.8,552343,59246327.8,10666,21998534.4,4033,2424532.8,2427,1461229,1643,8922511.2,9640,325969305,772435,8778532.4,8823,21347180,31271,275502230.5,94894,190266034.1,155366,148476920.8,91392,1729600.3,872,3240100.2,4415,9691166.1,2612,18521389.8,1856,3023483.6,1104,4225337.3,3928,917607.4,338,19664065.2,17038,66842311.5,37410
2019,전북,전주시(계),206040841,192955,15241242.1,22040,36944937.7,25470,558978,254,129952,45,66183542.7,10546,0,0,0,0,32800492.3,77367,3326265.4,862,5504556.3,539,358665.5,429,337183.9,371,620724.4,458,18541815.7,37328,897565.8,1181,1531475,2136,9530840.4,4121,3974448.2,4554,1530926,738,31002.4,10,246539.4,414,2284852.5,603,968016.6,138,113904,18,715003.7,626,97788.4,7,361050.4,302,3209072.2,2398
2019,전북,전주시완산구,92504967.6,90959,4969504.2,8099,10585276.1,8649,252136,116,4226,4,42709041.6,5654,0,0,0,0,15879975.9,42310,131981.9,58,2334866.5,304,163267.4,224,138091.2,144,124125.8,107,7733826.5,17271,168387.6,250,414901.7,1206,2597412.5,2603,1218765.4,1760,276396.5,250,1976,2,85047.7,168,971784.9,301,333774,71,1876,3,414629.2,377,97788.4,7,234659,138,661249.6,883
2019,전북,전주시덕진구,113535873.4,101996,10271737.9,13941,26359661.6,16821,306842,138,125726,41,23474501.1,4892,0,0,0,0,16920516.4,35057,3194283.5,804,3169689.8,235,195398.1,205,199092.7,227,496598.6,351,10807989.2,20057,729178.2,931,1116573.3,930,6933427.9,1518,2755682.8,2794,1254529.5,488,29026.4,8,161491.7,246,1313067.6,302,634242.6,67,112028,15,300374.5,249,0,0,126391.4,164,2547822.6,1515
2019,전북,군산시,396683442.4,260807,20278662.6,35619,131175032,59668,188216,83,567874.4,305,79016698.5,24571,0,0,2832607.2,187,24940232.5,63042,19484771.1,1875,2986373.4,410,285135.2,284,185880.5,183,847390.4,777,24489354.3,49405,1206754.6,1159,2012893.8,1059,36065014,1266,13313923.8,11914,9216048.1,1225,82825,42,620368.3,1328,2232713.7,553,2991860,244,50810,15,395781.4,397,19829,20,1207276.9,947,19989115.7,4229
2019,전북,익산시,506537047.4,384499,52895661,69567,197624673.1,99550,615452,187,2345589.6,1650,111627699.2,31389,0,0,0,0,27685864.3,68068,11402522.9,2188,2868183.9,384,248861.6,394,239313.2,271,1280185.9,1227,31898471.7,69776,1534303.8,1364,2035875.2,1923,22332499.6,4794,22397006.6,20933,3879272.8,1887,209959.6,109,412155.3,524,1327950.9,287,1336019,191,287814.6,158,730163,535,464038,210,1503251.2,1690,7354259.4,5243
2019,전북,정읍시,693039120.7,400467,73915309.6,78186,173209350.2,94791,579313.4,224,4833302.7,2456,318524319.6,42103,0,0,0,0,19994424.4,52686,3769661.7,724,1617824,491,282580.5,219,92278.8,122,812706.2,857,28909140.5,83097,1604503.2,777,2924223.6,4668,15079896.6,9671,23146598,17915,13800489.9,5546,133279.5,69,257347.2,268,632829.9,100,1839100.7,206,124482.9,30,273790.7,269,183329,57,1966618.5,1349,4532419.4,3586
2019,전북,남원시,752191724,324544,41048192.7,52155,124865928.4,84172,2601984.2,647,6946232.9,1971,471219406.8,37885,0,0,0,0,14915945.2,39866,2288106.9,771,1217517.9,259,189594.8,203,79357.2,65,566686.7,784,30676549.6,66247,1356969.8,2074,2151979.4,3917,19971367.2,9809,20120390.4,16123,3434237.3,2046,41032,27,77378.9,59,307820.8,159,1831298.8,127,657240,169,284677.9,308,89986,20,1387413,1209,3864429.2,3472
2019,전북,김제시,545864267.6,365907,53439470.4,68607,217023822.2,101397,1372336.6,617,3492850.2,1871,115146703.4,30896,0,0,516300,6,19671071.4,50288,5786477.2,1316,1465465,249,246233.9,189,130387.6,128,1342607.9,1204,28939905.1,71054,669855.2,331,2438843.1,3408,53152486.9,6384,22171880.9,17625,6742243.2,1998,189489.9,113,164442,339,374854.5,121,1422148.2,102,206448,60,386001.6,381,0,0,2960840.8,2525,6411102.4,4698
2019,전북,완주군,821055308.9,277643,45231942.7,51892,79798191.7,62513,1079961.5,223,1723675.1,1247,587658752.6,30041,249.7,2,0,0,17876670.3,34445,7013735.5,947,1617892.7,315,222106.9,182,149878.6,194,839654,1084,24808418.8,59176,485658,515,2012980.1,4148,22184629.9,14413,11310416.3,8844,9409203.5,2846,80494,57,885471.7,689,1031360.6,206,563788.6,80,46806,15,469490.6,394,36033,2,1131843,589,3386003.5,2584
2019,전북,진안군,789091739.3,256546,40274009.1,42828,46313785.8,38517,438525.1,199,3386979.2,869,606942360,31655,0,0,0,0,7611333.7,18251,800397.4,324,508290.9,157,132746.3,104,16399,19,258929.8,379,17925932.7,47440,0,0,586257.8,1345,17706468.1,13663,3959494.9,5456,38300169.1,52687,13437,8,55212.7,50,439341.6,228,942099.6,103,150201.8,56,181515.6,199,831,1,1024048.6,834,1122972.5,1174
2019,전북,무주군,631755525.3,154127,36615717.7,38078,30661480.3,29753,573037.8,213,1246181,457,512375900.3,19260,0,0,0,0,6613218.2,16888,470805,140,437062,141,85128.2,54,30735,31,271345.3,351,14367033.8,33605,0,0,385626,641,17700150.6,7419,4309410.4,4433,1414031.7,647,8661,5,47834,73,168824.9,70,2067117.7,182,148544.3,37,105284,131,790,1,997639,968,653967.1,549
2019,전북,장수군,533202165.5,169649,31066529.4,35037,46959195.7,37561,4119741.3,939,3325219.2,1054,398668413.2,22218,0,0,0,0,5964873.8,16359,649948.4,172,499215,192,21720.3,22,18293,18,346223.8,494,16510467.5,38992,0,0,419903,1001,11347037.2,6270,6011144.1,5614,3467955.1,1360,1208,1,100601.8,222,292653.4,75,1019203.6,75,372741,70,107370.3,88,7973,2,826315.9,707,1078218.5,1106
2019,전북,임실군,597222768,242969,41194614.8,46219,59525191.3,47885,588605,200,2821604.8,998,407426411.6,43224,0,0,0,0,8416364.4,21485,992329.6,290,675127.3,204,71689.3,89,43543,64,252479.1,336,18900031.8,50174,896135,1158,749174.6,1831,12209588.2,4202,11390861.6,8374,22478400,11329,66579,44,74908.7,166,146011.1,64,316707,116,287110,262,98871.7,111,1062,3,1472148.5,1591,6127218.6,2550
2019,전북,순창군,495794066.8,202681,37317743.1,41129,71883690.7,48063,371915,105,2110016.5,634,325231035,27124,0,0,0,0,7941284.3,21195,1037951,288,504414,144,13740.8,30,22745,25,211332.4,275,16836488.4,43711,126787,264,1146031.3,2454,12518316.5,3455,12156859.4,9481,3354676.9,2080,60073,26,56726.9,40,101519.8,34,515567.8,150,71484,57,88237.6,88,3333,2,1225494,924,886603.4,903
2019,전북,고창군,607484716,332385,93852975.8,72650,140652529.5,74696,510641,98,4687708.4,1308,261088946.2,43168,72.3,8,1767792,71,16832805,37894,1138402,312,1080495,262,89395.1,103,42347.2,61,630791.5,654,29340040.4,70862,0,0,1265212.1,1601,8113869.4,4472,20091687,14486,15780903.6,4514,554854.7,245,53463.3,62,121960.5,56,2561390.2,101,29787,9,187406.2,207,4874,3,2108806.9,2018,4895559.7,2464
2019,전북,부안군,493176246.6,253775,52959208.6,62460,141265799.7,58763,124261,42,2504785.5,1018,197995039.7,20909,0,0,512506,5,13811417,34509,1084953.7,457,1016117,286,176934.4,125,72887,91,641453.8,760,23825654.7,51568,0,0,1686705,1139,17590065.9,4955,15911912.5,9614,15668363.6,2489,256705.2,116,187650,181,228471.9,56,147072,41,476110,148,201743,194,7741,10,1491318.5,1385,3331369.9,2454
2019,전남,전남,12345209475.3,5820076,1160819991.8,1168614,2033294416.7,1353465,40420815.5,15215,69578098.6,20132,6961019663,758390,408,28,50343574.9,6586,304530663,771175,88394124.2,11966,25309622.5,5140,3959011.8,3481,1887673.6,1634,12377481.2,13225,446919594.8,1089618,11946265.6,12911,28258451.2,34353,245561797.7,82206,280014278.4,253186,319510172.4,86927,9472461.7,4089,9564156,15304,19760630.8,3267,24477267.6,3905,2804134.8,872,4965054.5,4936,3482309.7,353,31618405.5,27422,154918949.8,71676
2019,전남,목포시,51620811,70153,6623016.8,9941,1974825.8,2539,9100,7,7744,3,11019687.2,3320,0,0,566981,303,11841836.4,39435,1758269.3,396,1488832.5,183,299793.5,240,90690.1,127,88094.1,112,6952740.1,9797,394555.7,324,129802.6,97,1400370,2,651460.7,584,170063,188,6206,2,228551.9,351,1545905.6,449,493142,30,28790,1,255135.8,221,0,0,160963.6,168,3434253.3,1333
2019,전남,여수시,512084271.6,305317,64051064.2,71894,38974206.5,44072,610499,209,1868202.2,514,301114477.3,53332,0,0,3442,6,23977775.6,66403,20782626.5,1437,2040516.9,370,541389.1,545,744718,255,332161.4,477,22286236.8,47706,1624127.8,2006,676186.7,784,2590924,958,4595265.7,4921,2786394.6,1369,268804.7,185,611020.3,415,3009361.5,442,3559986.3,84,418739.3,28,457952.4,482,20795,15,1770759.8,1841,12366638,4567
2019,전남,순천시,911055037.8,378436,54592279.2,65435,103401769.7,97584,2381655.8,756,4070536.8,1017,616126396.3,52838,25,1,1092243,265,23237071.9,58932,4669222.5,761,2410030.1,434,368040.1,413,133826.1,188,718939.9,855,29255603,60350,2066852.2,3515,702423.2,890,12968082,3655,14225368.2,10496,24203281.8,12474,53140,18,500343.6,557,2330302,356,3224024,679,100471,73,473554.7,414,64447,87,1790231.1,1288,5894877.6,4105
2019,전남,나주시,608403003,389202,62153652.4,62921,148487287.6,103117,14303473.3,6297,4229912.7,1846,233237585,36918,0,0,0,0,23606507,51417,4064744.3,1083,2122348.1,425,205492.1,315,77045.4,68,606342.9,726,27428110.1,71424,756700,410,1686025.3,2781,32968724.6,8961,22241509.1,26545,17660633.1,6383,154286,99,123185.1,616,2207267.1,408,2549281.4,354,115260,53,281105.8,263,17658,4,1770615.9,1292,5348250.7,4476
2019,전남,광양시,463087470.5,199444,19141049.4,28905,46562371.4,51220,354875,136,900373.4,372,298704253.5,34118,0,0,56044,59,13437343.1,30250,23628001.8,942,1301175.7,168,359589.9,279,121161.1,119,1117066.4,818,19783946.9,34651,1673573.8,1617,868284.5,1172,12501871.6,2745,4956586.4,4419,3585856.8,1324,25620,24,895241.5,1800,1435585.8,330,510004.6,91,219389.9,85,185131.2,224,0,0,1269287,1194,9493785.8,2382
2019,전남,담양군,455091602.5,229295,25476255.6,30999,79501343.8,55235,919341.3,330,2194443.3,877,273785567.1,30007,0,0,0,0,12302273.4,29022,2117845.1,643,873858,188,147175.7,228,46954,63,430648.5,617,18713876.2,52292,106499.2,336,1483683.3,3556,9659739.7,5074,11734093.6,12546,8235270.2,2818,47903,25,70220.6,206,207577.2,55,725676.7,111,84491.2,60,181849.4,159,65620,5,1294772.7,865,4684623.7,2978
2019,전남,곡성군,547467005.3,195085,28823018,32600,63476233.4,50262,1085033.9,302,1727615.4,681,393938387.5,29552,0,0,0,0,8296976.7,22470,1438175.8,230,662286,156,51884.9,74,34849,45,273559.3,391,12449763.9,36584,595030,718,1230842,2390,13891755.9,3867,11858178.7,10035,2910868,1464,108208,50,41363,64,81608.1,18,1049798.6,544,253877.1,53,195407.2,168,2034,1,1276537,854,1713713.9,1512
2019,전남,구례군,443243406.6,147974,19063901.4,24697,41285414.5,37215,714595.7,223,805219.2,365,340547685.8,19225,20,5,0,0,7162318.2,18235,354225.7,141,529422,83,66557.1,50,10260,17,169752,252,10040286.7,35657,0,0,540063,1064,11603022.4,2613,6392942.8,5444,1972326.4,887,6737,8,22541.1,27,83788.5,52,225378,17,61206,40,208327,120,14420,30,596859.9,566,766136.2,941
2019,전남,고흥군,807372281.5,401980,80935924.6,87454,156933413.3,91531,2460352.8,858,2664881.3,980,452052836.2,55109,0,0,268203,81,16279603.6,47376,823443.7,392,1423031.5,332,87413.1,99,53443,55,1078620.9,768,27800602.3,84098,0,0,2113081.9,1013,7533157.2,5057,17923390.9,15899,27735903.6,3524,264926.7,168,196830,199,132890.8,75,124354.5,47,0,0,280178.1,286,23068,45,1887060.6,1853,6295669.9,4681
2019,전남,보성군,664012341.5,281646,48846294.4,47789,110095768.4,73252,2373686.1,649,1700905.4,726,411642652.1,34521,0,0,166849,80,14158646.3,35587,645396.8,237,957642.1,193,78766.1,55,51438,51,462004.4,551,23925023.3,56443,912126,823,1484196.4,2075,8950624.9,4436,14454396.1,13444,17453209.2,6955,138002,72,77954,140,44488.9,40,1082841.8,85,27645,7,215556.5,204,0,0,1175279.3,767,2890949,2464
2019,전남,화순군,787011712.5,263852,47989652.4,53007,71397435.3,59790,1707688.9,933,1874107.5,730,575818589.3,44589,363,22,0,0,12882647.7,33372,1742069,484,929420.7,171,101011.7,121,54596,77,451729.5,682,17803872.2,37961,836508,778,1252954.9,2596,15456214.1,6089,14212694.7,11231,13883104.1,4909,90875.5,54,684167.9,1551,342740,97,2082076.2,809,101239,19,254459,287,920,4,2619627,1329,2440948.9,2160
2019,전남,장흥군,622342073.8,243154,33552079.1,37672,96280776.7,56922,834366.7,169,3398534.9,1662,402112911,30883,0,0,93,1,11460149.2,30000,1833576.3,324,578582,137,69557.4,76,31014,49,506811.3,629,20366707.5,48754,5874.7,2,2417604.1,3793,14065588.5,7352,10860496.6,9970,17981317.1,10776,240188.8,104,357952.9,785,372363.3,68,1026889,50,103418,8,197831.8,231,5882.1,12,1671291.5,823,2010216.3,1902
2019,전남,강진군,500909508,221273,30859343.1,33582,108133559.9,64237,864469.6,261,3104865.1,984,287893416,27216,0,0,425,2,10861350,26869,1217893.7,355,849909,152,54844,59,35975.8,31,456840.6,576,17665710.5,42487,0,0,1484860.4,1471,10332037.1,4133,12477948.8,11409,9633725.7,2577,312934.7,181,376745.1,1204,140859.9,55,198627.2,65,49919.2,47,153349,154,14817,18,1267392.2,1167,2467689.4,1981
2019,전남,해남군,1031306018,438573,123476739,90721,226747582,101102,1125348.1,274,7156380,1086,445662467.8,48264,0,0,1771281,368,19482704.7,45390,1121072,536,1385957,287,184743.2,187,90806,110,1256299.4,1267,39556438,100821,0,0,1814898.9,1018,11071339.1,5700,31326286.8,25509,80516898.6,5920,978624.1,290,629611.6,1398,2738768.3,115,779677.1,45,180895,24,347596.4,401,712162.9,23,3648513.8,3376,27542927.2,4341
2019,전남,영암군,612561438,292811,61286302.8,54137,159717841.9,77754,4270751.7,1341,7843454.2,1447,225916421.8,34462,0,0,762276,206,14539148.1,30047,9245758.8,743,1022149.2,186,619385.5,125,109193,109,969649.1,958,28304285,52740,2423.7,1,1109814.7,512,25944735,4112,23881460.6,23614,20760301.3,3062,268100.5,92,825919.8,674,2630328.3,108,1782348.1,223,212625,62,207096.1,206,2443736,63,1155034.1,1166,16730897.7,4661
2019,전남,무안군,449711043.9,291801,94287571.1,83040,87817934.8,56816,357891.1,128,10140642.2,2718,148612418,35549,0,0,1430603,281,14593792.1,31490,1583865.9,565,1434251.2,232,212601.4,154,53111.4,61,739822.1,745,21579001.1,54002,1236685.4,1492,1218163.5,663,17611077.2,570,11180239.5,10223,13341441.5,2410,208628.5,118,1042257.6,2626,1097534.8,143,1918206.9,60,153263,36,217306.7,221,0,0,920479.2,1082,16722254.7,6376
2019,전남,함평군,392103012.3,235242,48279326.9,48247,89206690.9,61837,626726.2,151,3201392.4,1316,182532497.6,25465,0,0,0,0,12100794.8,27779,1524291.4,501,701710.6,190,42301.3,31,23852,32,568452.6,498,18778244.4,43808,610965,264,1604474.3,2273,10517032.2,4670,10393590.3,11567,5530976.7,2343,240111,153,1166116.9,667,425976,125,644511.9,163,414152.1,61,152887.9,208,0,0,355000.7,657,2460936.2,2236
2019,전남,영광군,474963093.3,253552,60412618.1,58053,113337361.8,61073,691876,150,3762120,713,206994419.7,27537,0,0,6223800.8,492,13921608.5,33873,5137074.1,483,1050767.6,216,87735.1,108,43874.7,52,441283,477,19575694.7,46817,0,0,1660171.3,886,10810514.4,4173,13048914.4,11144,8473654.5,3294,1804785.1,324,633987.2,305,372377,82,1294929.2,121,11596,9,155314,121,8097,9,604865.1,850,4403654,2190
2019,전남,장성군,518401901.1,254673,34619311.4,42368,78711043.6,62703,2829921.3,1215,1385228.1,681,317072659.8,29578,0,0,0,0,11646343.8,29022,3141067.3,1114,695619.4,181,158892.6,176,40822,69,509243.7,489,19981451.8,52170,1124344.1,625,1027946.7,2256,10718342.1,5524,12165527.6,14683,11355714.8,4780,48558,38,170055.9,658,295714.7,111,771325.4,205,178577,194,184333,149,65180,20,1323435,783,8181242,4881
2019,전남,완도군,396761181,223056,53240222.6,56884,35335080.1,34615,1097273,574,1758678.9,434,258563125.7,32549,0,0,616917.5,358,10003848.7,31947,559897.6,243,1080893,470,48051.7,50,12116,20,273261.3,383,13708608.5,48025,0,0,657889.9,1092,1074247.1,1138,4230114.7,3451,5014171.4,1579,1989066.8,1342,662349.6,775,101277.9,74,120707,60,0,0,124879.5,142,16107.7,10,1377913,1933,5094481.8,4908
